"ChangeStep","Species","Cell","Dominant.EigenValue","Per.Capita.Seeds.Exported","Per.Capita.Seeds.Imported","Prop.seeds.exported"
3,3,1,1.67518274030934,32.5928,32.5928,0.0815058812231984
3,3,2,1.67417458494765,32.5928,32.5928,0.0815058812231984
3,3,3,1.67169099924867,32.5928,32.5928,0.0815058812231984
3,3,4,1.53606774013115,32.5928,32.5928,0.0815058812231984
4,1,1,1.66109754244304,40.741,40.741,0.0815058812231984
4,1,2,1.65405321376475,40.741,40.741,0.0815058812231984
4,1,3,1.50606561946062,40.741,40.741,0.0815058812231984
4,1,4,0.1,40.741,40.741,0.0815058812231984
4,2,1,1.0918036220344,1.62964,1.62964,0.0815058812231984
4,2,2,1.09121017573779,1.62964,1.62964,0.0815058812231984
4,2,3,1.05191499255325,1.62964,1.62964,0.0815058812231984
4,2,4,0.95,1.62964,1.62964,0.0815058812231984
4,3,1,1.70881054831235,32.5928,32.5928,0.0815058812231984
4,3,2,1.70425043939179,32.5928,32.5928,0.0815058812231984
4,3,3,1.54329109754784,32.5928,32.5928,0.0815058812231984
4,3,4,1.60202545727521,32.5928,32.5928,0.0815058812231984
5,1,1,1.69596952692179,40.741,40.741,0.0815058812231984
5,1,2,1.60749575559933,40.741,40.741,0.0815058812231984
5,1,3,0.652638255065318,40.741,40.741,0.0815058812231984
5,1,4,0.1,40.741,40.741,0.0815058812231984
5,2,1,1.10048732586547,1.62964,1.62964,0.0815058812231984
5,2,2,1.07590789317318,1.62964,1.62964,0.0815058812231984
5,2,3,0.95,1.62964,1.62964,0.0815058812231984
5,2,4,0.95,1.62964,1.62964,0.0815058812231984
5,3,1,1.72688135685031,32.5928,32.5928,0.0815058812231984
5,3,2,1.63219001973487,32.5928,32.5928,0.0815058812231984
5,3,3,0.5,32.5928,32.5928,0.0815058812231984
5,3,4,1.61861844048508,32.5928,32.5928,0.0815058812231984
6,1,1,1.6330298385884,40.741,40.741,0.0815058812231984
6,1,2,1.49983696194651,40.741,40.741,0.0815058812231984
6,1,3,1.30385198816826,40.741,40.741,0.0815058812231984
6,1,4,0.1,40.741,40.741,0.0815058812231984
6,2,1,1.09110895306769,1.62964,1.62964,0.0815058812231984
6,2,2,1.05656741272377,1.62964,1.62964,0.0815058812231984
6,2,3,1.01645082670794,1.62964,1.62964,0.0815058812231984
6,2,4,0.95,1.62964,1.62964,0.0815058812231984
6,3,1,1.65323891658434,32.5928,32.5928,0.0815058812231984
6,3,2,1.51524576335131,32.5928,32.5928,0.0815058812231984
6,3,3,1.321597601924,32.5928,32.5928,0.0815058812231984
6,3,4,1.46734557511082,32.5928,32.5928,0.0815058812231984
7,1,1,0.0766890534352449,40.741,40.741,0.0815058812231984
7,1,2,0.0655746469328633,40.741,40.741,0.0815058812231984
7,1,3,0,40.741,40.741,0.0815058812231984
7,1,4,0.1,40.741,40.741,0.0815058812231984
7,2,1,1.09811543923056,1.62964,1.62964,0.0815058812231984
7,2,2,1.03952519279125,1.62964,1.62964,0.0815058812231984
7,2,3,0.95,1.62964,1.62964,0.0815058812231984
7,2,4,0.95,1.62964,1.62964,0.0815058812231984
7,3,1,0.0714629976614652,32.5928,32.5928,0.0815058812231984
7,3,2,0.0597258042176532,32.5928,32.5928,0.0815058812231984
7,3,3,0,32.5928,32.5928,0.0815058812231984
7,3,4,1.30676199660588,32.5928,32.5928,0.0815058812231984
8,1,1,0.0625224808477564,40.741,40.741,0.0815058812231984
8,1,2,0.0611249794912462,40.741,40.741,0.0815058812231984
8,1,3,0.0348976042644091,40.741,40.741,0.0815058812231984
8,1,4,0.1,40.741,40.741,0.0815058812231984
8,2,1,1.04720438466616,1.62964,1.62964,0.0815058812231984
8,2,2,1.03980462364546,1.62964,1.62964,0.0815058812231984
8,2,3,0.956349543104175,1.62964,1.62964,0.0815058812231984
8,2,4,0.95,1.62964,1.62964,0.0815058812231984
8,3,1,0.0555480439933572,32.5928,32.5928,0.0815058812231984
8,3,2,0.0540807023361354,32.5928,32.5928,0.0815058812231984
8,3,3,0.0270596093106053,32.5928,32.5928,0.0815058812231984
8,3,4,1.19987753196735,32.5928,32.5928,0.0815058812231984
9,1,1,1.57633797936862,40.741,40.741,0.0815058812231984
9,1,2,1.51584657887325,40.741,40.741,0.0815058812231984
9,1,3,0.1,40.741,40.741,0.0815058812231984
9,1,4,0.1,40.741,40.741,0.0815058812231984
9,2,1,1.06889232738324,1.62964,1.62964,0.0815058812231984
9,2,2,1.0546952906568,1.62964,1.62964,0.0815058812231984
9,2,3,0.95,1.62964,1.62964,0.0815058812231984
9,2,4,0.95,1.62964,1.62964,0.0815058812231984
9,3,1,1.63273517127127,32.5928,32.5928,0.0815058812231984
9,3,2,1.56949066936413,32.5928,32.5928,0.0815058812231984
9,3,3,0.5,32.5928,32.5928,0.0815058812231984
9,3,4,1.53884480812712,32.5928,32.5928,0.0815058812231984
10,1,1,1.11836690769551,40.741,40.741,0.0815058812231984
10,1,2,1.06196650812579,40.741,40.741,0.0815058812231984
10,1,3,0.1,40.741,40.741,0.0815058812231984
10,1,4,0.1,40.741,40.741,0.0815058812231984
10,2,1,0.987641757649414,1.62964,1.62964,0.0815058812231984
10,2,2,0.98045219446575,1.62964,1.62964,0.0815058812231984
10,2,3,0.95,1.62964,1.62964,0.0815058812231984
10,2,4,0.95,1.62964,1.62964,0.0815058812231984
10,3,1,1.28402010854612,32.5928,32.5928,0.0815058812231984
10,3,2,1.21824639575841,32.5928,32.5928,0.0815058812231984
10,3,3,0.5,32.5928,32.5928,0.0815058812231984
10,3,4,0.879779336912545,32.5928,32.5928,0.0815058812231984
11,1,1,1.57010121547236,40.741,40.741,0.0815058812231984
11,1,2,1.60008913943184,40.741,40.741,0.0815058812231984
11,1,3,0.1,40.741,40.741,0.0815058812231984
11,1,4,0.1,40.741,40.741,0.0815058812231984
11,2,1,1.08311299561921,1.62964,1.62964,0.0815058812231984
11,2,2,1.07938838724127,1.62964,1.62964,0.0815058812231984
11,2,3,0.95,1.62964,1.62964,0.0815058812231984
11,2,4,0.95,1.62964,1.62964,0.0815058812231984
11,3,1,1.61067923616364,32.5928,32.5928,0.0815058812231984
11,3,2,1.61598211266939,32.5928,32.5928,0.0815058812231984
11,3,3,0.5,32.5928,32.5928,0.0815058812231984
11,3,4,0.865159680537624,32.5928,32.5928,0.0815058812231984
12,1,1,1.16169500649677,40.741,40.741,0.0815058812231984
12,1,2,1.09779139727738,40.741,40.741,0.0815058812231984
12,1,3,0.1,40.741,40.741,0.0815058812231984
12,1,4,0.1,40.741,40.741,0.0815058812231984
12,2,1,1.00255751683765,1.62964,1.62964,0.0815058812231984
12,2,2,0.985811948745079,1.62964,1.62964,0.0815058812231984
12,2,3,0.95,1.62964,1.62964,0.0815058812231984
12,2,4,0.95,1.62964,1.62964,0.0815058812231984
12,3,1,1.30638970627135,32.5928,32.5928,0.0815058812231984
12,3,2,1.20569942057288,32.5928,32.5928,0.0815058812231984
12,3,3,0.5,32.5928,32.5928,0.0815058812231984
12,3,4,1.29440551757488,32.5928,32.5928,0.0815058812231984
