"ChangeStep","Species","Cell","Dominant.EigenValue","Per.Capita.Seeds.Exported","Per.Capita.Seeds.Imported","Prop.seeds.exported"
3,3,1,1.50210775644267,32.5928,32.5928,0.0815058812231984
3,3,2,1.63262926005237,32.5928,32.5928,0.0815058812231984
3,3,3,1.57266385063687,32.5928,32.5928,0.0815058812231984
3,3,4,1.34846331261056,32.5928,32.5928,0.0815058812231984
4,1,1,1.18659952819902,40.741,40.741,0.0815058812231984
4,1,2,1.44330760802484,40.741,40.741,0.0815058812231984
4,1,3,1.47612854152215,40.741,40.741,0.0815058812231984
4,1,4,0.1,40.741,40.741,0.0815058812231984
4,2,1,1.01460563704814,1.62964,1.62964,0.0815058812231984
4,2,2,1.04802094777986,1.62964,1.62964,0.0815058812231984
4,2,3,1.05231881014995,1.62964,1.62964,0.0815058812231984
4,2,4,0.95,1.62964,1.62964,0.0815058812231984
4,3,1,1.32019475894742,32.5928,32.5928,0.0815058812231984
4,3,2,1.53708138318101,32.5928,32.5928,0.0815058812231984
4,3,3,1.56379650791277,32.5928,32.5928,0.0815058812231984
4,3,4,1.47978292038419,32.5928,32.5928,0.0815058812231984
5,1,1,0.716917568924569,40.741,40.741,0.0815058812231984
5,1,2,1.54924379035606,40.741,40.741,0.0815058812231984
5,1,3,1.65122262582918,40.741,40.741,0.0815058812231984
5,1,4,0.1,40.741,40.741,0.0815058812231984
5,2,1,0.983069780605452,1.62964,1.62964,0.0815058812231984
5,2,2,1.074572223225,1.62964,1.62964,0.0815058812231984
5,2,3,1.08681471379068,1.62964,1.62964,0.0815058812231984
5,2,4,0.95,1.62964,1.62964,0.0815058812231984
5,3,1,0.984269047069051,32.5928,32.5928,0.0815058812231984
5,3,2,1.61986443954491,32.5928,32.5928,0.0815058812231984
5,3,3,1.6948715467028,32.5928,32.5928,0.0815058812231984
5,3,4,1.46358888999658,32.5928,32.5928,0.0815058812231984
6,1,1,0.1,40.741,40.741,0.0815058812231984
6,1,2,1.35728440873973,40.741,40.741,0.0815058812231984
6,1,3,1.57382003319212,40.741,40.741,0.0815058812231984
6,1,4,0.1,40.741,40.741,0.0815058812231984
6,2,1,0.971200033860835,1.62964,1.62964,0.0815058812231984
6,2,2,1.04905619887148,1.62964,1.62964,0.0815058812231984
6,2,3,1.08367195990033,1.62964,1.62964,0.0815058812231984
6,2,4,0.95,1.62964,1.62964,0.0815058812231984
6,3,1,0.784327206173806,32.5928,32.5928,0.0815058812231984
6,3,2,1.44490031759931,32.5928,32.5928,0.0815058812231984
6,3,3,1.62378855821076,32.5928,32.5928,0.0815058812231984
6,3,4,1.55508132370758,32.5928,32.5928,0.0815058812231984
7,1,1,0.0228431108737871,40.741,40.741,0.0815058812231984
7,1,2,0,40.741,40.741,0.0815058812231984
7,1,3,0.0575761568909523,40.741,40.741,0.0815058812231984
7,1,4,0.1,40.741,40.741,0.0815058812231984
7,2,1,0.978086373039374,1.62964,1.62964,0.0815058812231984
7,2,2,0.95,1.62964,1.62964,0.0815058812231984
7,2,3,1.03660769119667,1.62964,1.62964,0.0815058812231984
7,2,4,0.95,1.62964,1.62964,0.0815058812231984
7,3,1,0.03176937555447,32.5928,32.5928,0.0815058812231984
7,3,2,0,32.5928,32.5928,0.0815058812231984
7,3,3,0.0553901763734575,32.5928,32.5928,0.0815058812231984
7,3,4,1.61275087500236,32.5928,32.5928,0.0815058812231984
8,1,1,0.0629340459801931,40.741,40.741,0.0815058812231984
8,1,2,0,40.741,40.741,0.0815058812231984
8,1,3,0.0734337834278074,40.741,40.741,0.0815058812231984
8,1,4,0.1,40.741,40.741,0.0815058812231984
8,2,1,1.05303563382425,1.62964,1.62964,0.0815058812231984
8,2,2,0.967922722119007,1.62964,1.62964,0.0815058812231984
8,2,3,1.08955229184197,1.62964,1.62964,0.0815058812231984
8,2,4,0.95,1.62964,1.62964,0.0815058812231984
8,3,1,0.0598750880677945,32.5928,32.5928,0.0815058812231984
8,3,2,0.0223750013390968,32.5928,32.5928,0.0815058812231984
8,3,3,0.0687463233080168,32.5928,32.5928,0.0815058812231984
8,3,4,1.56442398002533,32.5928,32.5928,0.0815058812231984
9,1,1,0.1,40.741,40.741,0.0815058812231984
9,1,2,1.08689305822363,40.741,40.741,0.0815058812231984
9,1,3,1.36539643456199,40.741,40.741,0.0815058812231984
9,1,4,0.1,40.741,40.741,0.0815058812231984
9,2,1,0.95,1.62964,1.62964,0.0815058812231984
9,2,2,1.01018370673366,1.62964,1.62964,0.0815058812231984
9,2,3,1.04777880646345,1.62964,1.62964,0.0815058812231984
9,2,4,0.95,1.62964,1.62964,0.0815058812231984
9,3,1,0.5,32.5928,32.5928,0.0815058812231984
9,3,2,1.16605051109113,32.5928,32.5928,0.0815058812231984
9,3,3,1.38447735473451,32.5928,32.5928,0.0815058812231984
9,3,4,1.27006563660526,32.5928,32.5928,0.0815058812231984
10,1,1,0.1,40.741,40.741,0.0815058812231984
10,1,2,1.67875310056985,40.741,40.741,0.0815058812231984
10,1,3,1.68028895329698,40.741,40.741,0.0815058812231984
10,1,4,0.1,40.741,40.741,0.0815058812231984
10,2,1,0.95,1.62964,1.62964,0.0815058812231984
10,2,2,1.09433992426807,1.62964,1.62964,0.0815058812231984
10,2,3,1.09596354490894,1.62964,1.62964,0.0815058812231984
10,2,4,0.95,1.62964,1.62964,0.0815058812231984
10,3,1,0.5,32.5928,32.5928,0.0815058812231984
10,3,2,1.7171456119251,32.5928,32.5928,0.0815058812231984
10,3,3,1.72140610701755,32.5928,32.5928,0.0815058812231984
10,3,4,1.42343867973868,32.5928,32.5928,0.0815058812231984
11,1,1,0.1,40.741,40.741,0.0815058812231984
11,1,2,1.62350174024033,40.741,40.741,0.0815058812231984
11,1,3,1.60980933852923,40.741,40.741,0.0815058812231984
11,1,4,0.1,40.741,40.741,0.0815058812231984
11,2,1,0.95,1.62964,1.62964,0.0815058812231984
11,2,2,1.07901512336943,1.62964,1.62964,0.0815058812231984
11,2,3,1.07560828639468,1.62964,1.62964,0.0815058812231984
11,2,4,0.95,1.62964,1.62964,0.0815058812231984
11,3,1,0.5,32.5928,32.5928,0.0815058812231984
11,3,2,1.66260155712126,32.5928,32.5928,0.0815058812231984
11,3,3,1.64841676820615,32.5928,32.5928,0.0815058812231984
11,3,4,1.51765241106604,32.5928,32.5928,0.0815058812231984
12,1,1,1.16336105075796,40.741,40.741,0.0815058812231984
12,1,2,1.69486716193745,40.741,40.741,0.0815058812231984
12,1,3,1.63279746807424,40.741,40.741,0.0815058812231984
12,1,4,0.1,40.741,40.741,0.0815058812231984
12,2,1,1.02282364410501,1.62964,1.62964,0.0815058812231984
12,2,2,1.10073236319678,1.62964,1.62964,0.0815058812231984
12,2,3,1.08260225121632,1.62964,1.62964,0.0815058812231984
12,2,4,0.95,1.62964,1.62964,0.0815058812231984
12,3,1,1.29456504565554,32.5928,32.5928,0.0815058812231984
12,3,2,1.72384891910185,32.5928,32.5928,0.0815058812231984
12,3,3,1.65599542932346,32.5928,32.5928,0.0815058812231984
12,3,4,1.2803805899449,32.5928,32.5928,0.0815058812231984
