"ChangeStep","Species","Cell","Dominant.EigenValue","Per.Capita.Seeds.Exported","Per.Capita.Seeds.Imported","Prop.seeds.exported"
3,3,1,1.69103099378492,32.5928,32.5928,0.0815058812231984
3,3,2,1.71091461639129,32.5928,32.5928,0.0815058812231984
3,3,3,0.5,32.5928,32.5928,0.0815058812231984
3,3,4,1.56635115480904,32.5928,32.5928,0.0815058812231984
4,1,1,1.61304015876909,40.741,40.741,0.0815058812231984
4,1,2,1.6139440747878,40.741,40.741,0.0815058812231984
4,1,3,0.1,40.741,40.741,0.0815058812231984
4,1,4,0.1,40.741,40.741,0.0815058812231984
4,2,1,1.08338040815383,1.62964,1.62964,0.0815058812231984
4,2,2,1.07699309302812,1.62964,1.62964,0.0815058812231984
4,2,3,0.95,1.62964,1.62964,0.0815058812231984
4,2,4,0.95,1.62964,1.62964,0.0815058812231984
4,3,1,1.67317613389823,32.5928,32.5928,0.0815058812231984
4,3,2,1.65884776030996,32.5928,32.5928,0.0815058812231984
4,3,3,0.5,32.5928,32.5928,0.0815058812231984
4,3,4,1.53552828692666,32.5928,32.5928,0.0815058812231984
5,1,1,1.67624047029379,40.741,40.741,0.0815058812231984
5,1,2,1.66163443496101,40.741,40.741,0.0815058812231984
5,1,3,0.1,40.741,40.741,0.0815058812231984
5,1,4,0.1,40.741,40.741,0.0815058812231984
5,2,1,1.09648613257534,1.62964,1.62964,0.0815058812231984
5,2,2,1.09469568097811,1.62964,1.62964,0.0815058812231984
5,2,3,0.95,1.62964,1.62964,0.0815058812231984
5,2,4,0.95,1.62964,1.62964,0.0815058812231984
5,3,1,1.71971842418189,32.5928,32.5928,0.0815058812231984
5,3,2,1.70910368080067,32.5928,32.5928,0.0815058812231984
5,3,3,0.5,32.5928,32.5928,0.0815058812231984
5,3,4,1.58870698210754,32.5928,32.5928,0.0815058812231984
6,1,1,1.27054572947564,40.741,40.741,0.0815058812231984
6,1,2,1.11495851665409,40.741,40.741,0.0815058812231984
6,1,3,0.1,40.741,40.741,0.0815058812231984
6,1,4,0.1,40.741,40.741,0.0815058812231984
6,2,1,1.0135643282452,1.62964,1.62964,0.0815058812231984
6,2,2,0.997579956398952,1.62964,1.62964,0.0815058812231984
6,2,3,0.95,1.62964,1.62964,0.0815058812231984
6,2,4,0.95,1.62964,1.62964,0.0815058812231984
6,3,1,1.39987004174717,32.5928,32.5928,0.0815058812231984
6,3,2,1.26645072598446,32.5928,32.5928,0.0815058812231984
6,3,3,0.5,32.5928,32.5928,0.0815058812231984
6,3,4,1.3287220342141,32.5928,32.5928,0.0815058812231984
7,1,1,0.0704203589646853,40.741,40.741,0.0815058812231984
7,1,2,0,40.741,40.741,0.0815058812231984
7,1,3,0,40.741,40.741,0.0815058812231984
7,1,4,0.1,40.741,40.741,0.0815058812231984
7,2,1,1.07980511967798,1.62964,1.62964,0.0815058812231984
7,2,2,0.967276980382288,1.62964,1.62964,0.0815058812231984
7,2,3,0.95,1.62964,1.62964,0.0815058812231984
7,2,4,0.95,1.62964,1.62964,0.0815058812231984
7,3,1,0.0650619443875321,32.5928,32.5928,0.0815058812231984
7,3,2,0.022365781701319,32.5928,32.5928,0.0815058812231984
7,3,3,0,32.5928,32.5928,0.0815058812231984
7,3,4,1.5232767654916,32.5928,32.5928,0.0815058812231984
8,1,1,0.0719627649725109,40.741,40.741,0.0815058812231984
8,1,2,0,40.741,40.741,0.0815058812231984
8,1,3,0,40.741,40.741,0.0815058812231984
8,1,4,0.1,40.741,40.741,0.0815058812231984
8,2,1,1.0855071687873,1.62964,1.62964,0.0815058812231984
8,2,2,0.95,1.62964,1.62964,0.0815058812231984
8,2,3,0.95,1.62964,1.62964,0.0815058812231984
8,2,4,0.95,1.62964,1.62964,0.0815058812231984
8,3,1,0.0666546956586549,32.5928,32.5928,0.0815058812231984
8,3,2,0,32.5928,32.5928,0.0815058812231984
8,3,3,0,32.5928,32.5928,0.0815058812231984
8,3,4,1.53947274455249,32.5928,32.5928,0.0815058812231984
9,1,1,1.48742464920869,40.741,40.741,0.0815058812231984
9,1,2,0.1,40.741,40.741,0.0815058812231984
9,1,3,0.1,40.741,40.741,0.0815058812231984
9,1,4,0.1,40.741,40.741,0.0815058812231984
9,2,1,1.05260495108347,1.62964,1.62964,0.0815058812231984
9,2,2,0.95,1.62964,1.62964,0.0815058812231984
9,2,3,0.95,1.62964,1.62964,0.0815058812231984
9,2,4,0.95,1.62964,1.62964,0.0815058812231984
9,3,1,1.57133106751026,32.5928,32.5928,0.0815058812231984
9,3,2,0.5,32.5928,32.5928,0.0815058812231984
9,3,3,0.5,32.5928,32.5928,0.0815058812231984
9,3,4,1.3713482859101,32.5928,32.5928,0.0815058812231984
10,1,1,0.871292020570782,40.741,40.741,0.0815058812231984
10,1,2,0.1,40.741,40.741,0.0815058812231984
10,1,3,0.1,40.741,40.741,0.0815058812231984
10,1,4,0.1,40.741,40.741,0.0815058812231984
10,2,1,0.989369974111542,1.62964,1.62964,0.0815058812231984
10,2,2,0.95,1.62964,1.62964,0.0815058812231984
10,2,3,0.95,1.62964,1.62964,0.0815058812231984
10,2,4,0.95,1.62964,1.62964,0.0815058812231984
10,3,1,0.784088038789911,32.5928,32.5928,0.0815058812231984
10,3,2,0.5,32.5928,32.5928,0.0815058812231984
10,3,3,0.5,32.5928,32.5928,0.0815058812231984
10,3,4,0.738666995031393,32.5928,32.5928,0.0815058812231984
11,1,1,1.69570648507426,40.741,40.741,0.0815058812231984
11,1,2,0.823450364226662,40.741,40.741,0.0815058812231984
11,1,3,0.1,40.741,40.741,0.0815058812231984
11,1,4,0.1,40.741,40.741,0.0815058812231984
11,2,1,1.10101730847513,1.62964,1.62964,0.0815058812231984
11,2,2,0.991478921710142,1.62964,1.62964,0.0815058812231984
11,2,3,0.95,1.62964,1.62964,0.0815058812231984
11,2,4,0.95,1.62964,1.62964,0.0815058812231984
11,3,1,1.72758848716097,32.5928,32.5928,0.0815058812231984
11,3,2,1.05020456508769,32.5928,32.5928,0.0815058812231984
11,3,3,0.5,32.5928,32.5928,0.0815058812231984
11,3,4,1.60678720701182,32.5928,32.5928,0.0815058812231984
12,1,1,1.58379136470779,40.741,40.741,0.0815058812231984
12,1,2,1.51158578165968,40.741,40.741,0.0815058812231984
12,1,3,0.1,40.741,40.741,0.0815058812231984
12,1,4,0.1,40.741,40.741,0.0815058812231984
12,2,1,1.06941517957074,1.62964,1.62964,0.0815058812231984
12,2,2,1.0704239890509,1.62964,1.62964,0.0815058812231984
12,2,3,0.95,1.62964,1.62964,0.0815058812231984
12,2,4,0.95,1.62964,1.62964,0.0815058812231984
12,3,1,1.61630126175691,32.5928,32.5928,0.0815058812231984
12,3,2,1.58566411228673,32.5928,32.5928,0.0815058812231984
12,3,3,0.5,32.5928,32.5928,0.0815058812231984
12,3,4,1.60554705270584,32.5928,32.5928,0.0815058812231984
