"ChangeStep","Species","Cell","Dominant.EigenValue","Per.Capita.Seeds.Exported","Per.Capita.Seeds.Imported","Prop.seeds.exported"
3,3,1,1.07874415265495,32.5928,32.5928,0.0815058812231984
3,3,2,1.10188397678563,32.5928,32.5928,0.0815058812231984
3,3,3,1.10321067802585,32.5928,32.5928,0.0815058812231984
3,3,4,1.03105429316391,32.5928,32.5928,0.0815058812231984
4,1,1,1.2825173943081,40.741,40.741,0.0815058812231984
4,1,2,1.52312039935058,40.741,40.741,0.0815058812231984
4,1,3,1.52572557752314,40.741,40.741,0.0815058812231984
4,1,4,0.1,40.741,40.741,0.0815058812231984
4,2,1,1.03800035505455,1.62964,1.62964,0.0815058812231984
4,2,2,1.06275454373853,1.62964,1.62964,0.0815058812231984
4,2,3,1.0755930524902,1.62964,1.62964,0.0815058812231984
4,2,4,0.95,1.62964,1.62964,0.0815058812231984
4,3,1,1.36934404841403,32.5928,32.5928,0.0815058812231984
4,3,2,1.53759819886232,32.5928,32.5928,0.0815058812231984
4,3,3,1.56808759287878,32.5928,32.5928,0.0815058812231984
4,3,4,1.49832406324404,32.5928,32.5928,0.0815058812231984
5,1,1,1.36439880372938,40.741,40.741,0.0815058812231984
5,1,2,0.936095064411232,40.741,40.741,0.0815058812231984
5,1,3,1.50727965564518,40.741,40.741,0.0815058812231984
5,1,4,0.1,40.741,40.741,0.0815058812231984
5,2,1,1.03793010910108,1.62964,1.62964,0.0815058812231984
5,2,2,0.964410663742549,1.62964,1.62964,0.0815058812231984
5,2,3,1.05700318905555,1.62964,1.62964,0.0815058812231984
5,2,4,0.95,1.62964,1.62964,0.0815058812231984
5,3,1,1.47002111353873,32.5928,32.5928,0.0815058812231984
5,3,2,0.984423326040154,32.5928,32.5928,0.0815058812231984
5,3,3,1.58762810381463,32.5928,32.5928,0.0815058812231984
5,3,4,1.48037240246236,32.5928,32.5928,0.0815058812231984
6,1,1,1.60083199372544,40.741,40.741,0.0815058812231984
6,1,2,0.1,40.741,40.741,0.0815058812231984
6,1,3,1.65232789126477,40.741,40.741,0.0815058812231984
6,1,4,0.1,40.741,40.741,0.0815058812231984
6,2,1,1.08791024852415,1.62964,1.62964,0.0815058812231984
6,2,2,0.95,1.62964,1.62964,0.0815058812231984
6,2,3,1.09638275098242,1.62964,1.62964,0.0815058812231984
6,2,4,0.95,1.62964,1.62964,0.0815058812231984
6,3,1,1.64996664799598,32.5928,32.5928,0.0815058812231984
6,3,2,0.5,32.5928,32.5928,0.0815058812231984
6,3,3,1.69178358146718,32.5928,32.5928,0.0815058812231984
6,3,4,1.5979303620279,32.5928,32.5928,0.0815058812231984
7,1,1,0.0687362090100356,40.741,40.741,0.0815058812231984
7,1,2,0.0649980738778456,40.741,40.741,0.0815058812231984
7,1,3,0.0607695358044041,40.741,40.741,0.0815058812231984
7,1,4,0.1,40.741,40.741,0.0815058812231984
7,2,1,1.07367142926151,1.62964,1.62964,0.0815058812231984
7,2,2,1.0441507494404,1.62964,1.62964,0.0815058812231984
7,2,3,1.04664453739113,1.62964,1.62964,0.0815058812231984
7,2,4,0.95,1.62964,1.62964,0.0815058812231984
7,3,1,0.0634431048246928,32.5928,32.5928,0.0815058812231984
7,3,2,0.0584340347049182,32.5928,32.5928,0.0815058812231984
7,3,3,0.0568061033279556,32.5928,32.5928,0.0815058812231984
7,3,4,1.50882368599621,32.5928,32.5928,0.0815058812231984
8,1,1,0.0503068075197836,40.741,40.741,0.0815058812231984
8,1,2,0.0576916227607259,40.741,40.741,0.0815058812231984
8,1,3,0.0595336850481698,40.741,40.741,0.0815058812231984
8,1,4,0.1,40.741,40.741,0.0815058812231984
8,2,1,1.01761469148837,1.62964,1.62964,0.0815058812231984
8,2,2,1.00993741399301,1.62964,1.62964,0.0815058812231984
8,2,3,1.04319737600674,1.62964,1.62964,0.0815058812231984
8,2,4,0.95,1.62964,1.62964,0.0815058812231984
8,3,1,0.0488774225647173,32.5928,32.5928,0.0815058812231984
8,3,2,0.0511100862921313,32.5928,32.5928,0.0815058812231984
8,3,3,0.0563944712284347,32.5928,32.5928,0.0815058812231984
8,3,4,1.57165887744564,32.5928,32.5928,0.0815058812231984
9,1,1,1.35310970678414,40.741,40.741,0.0815058812231984
9,1,2,1.63474449024376,40.741,40.741,0.0815058812231984
9,1,3,1.40675909189725,40.741,40.741,0.0815058812231984
9,1,4,0.1,40.741,40.741,0.0815058812231984
9,2,1,1.04809903981073,1.62964,1.62964,0.0815058812231984
9,2,2,1.08331726415594,1.62964,1.62964,0.0815058812231984
9,2,3,1.05613742855435,1.62964,1.62964,0.0815058812231984
9,2,4,0.95,1.62964,1.62964,0.0815058812231984
9,3,1,1.44639522299951,32.5928,32.5928,0.0815058812231984
9,3,2,1.65730726720003,32.5928,32.5928,0.0815058812231984
9,3,3,1.49055592194673,32.5928,32.5928,0.0815058812231984
9,3,4,1.56070335133087,32.5928,32.5928,0.0815058812231984
10,1,1,1.56900302813573,40.741,40.741,0.0815058812231984
10,1,2,1.30012350287448,40.741,40.741,0.0815058812231984
10,1,3,1.42517235681864,40.741,40.741,0.0815058812231984
10,1,4,0.1,40.741,40.741,0.0815058812231984
10,2,1,1.08076391718046,1.62964,1.62964,0.0815058812231984
10,2,2,1.01122824086167,1.62964,1.62964,0.0815058812231984
10,2,3,1.05761672859106,1.62964,1.62964,0.0815058812231984
10,2,4,0.95,1.62964,1.62964,0.0815058812231984
10,3,1,1.63170101528074,32.5928,32.5928,0.0815058812231984
10,3,2,1.32722414887242,32.5928,32.5928,0.0815058812231984
10,3,3,1.51163316635714,32.5928,32.5928,0.0815058812231984
10,3,4,1.51745302710173,32.5928,32.5928,0.0815058812231984
11,1,1,1.12202168085391,40.741,40.741,0.0815058812231984
11,1,2,0.700503205984531,40.741,40.741,0.0815058812231984
11,1,3,0.537607741577318,40.741,40.741,0.0815058812231984
11,1,4,0.1,40.741,40.741,0.0815058812231984
11,2,1,1.00694191417697,1.62964,1.62964,0.0815058812231984
11,2,2,0.95,1.62964,1.62964,0.0815058812231984
11,2,3,0.969325142895101,1.62964,1.62964,0.0815058812231984
11,2,4,0.95,1.62964,1.62964,0.0815058812231984
11,3,1,1.26665021560523,32.5928,32.5928,0.0815058812231984
11,3,2,0.692528143361085,32.5928,32.5928,0.0815058812231984
11,3,3,0.862088187699135,32.5928,32.5928,0.0815058812231984
11,3,4,1.38671500173913,32.5928,32.5928,0.0815058812231984
12,1,1,1.28640467373339,40.741,40.741,0.0815058812231984
12,1,2,0.1,40.741,40.741,0.0815058812231984
12,1,3,0.89674540876525,40.741,40.741,0.0815058812231984
12,1,4,0.1,40.741,40.741,0.0815058812231984
12,2,1,1.03770843148939,1.62964,1.62964,0.0815058812231984
12,2,2,0.95,1.62964,1.62964,0.0815058812231984
12,2,3,0.996278481077152,1.62964,1.62964,0.0815058812231984
12,2,4,0.95,1.62964,1.62964,0.0815058812231984
12,3,1,1.39668724207756,32.5928,32.5928,0.0815058812231984
12,3,2,0.5,32.5928,32.5928,0.0815058812231984
12,3,3,1.10015510552551,32.5928,32.5928,0.0815058812231984
12,3,4,1.21875852946133,32.5928,32.5928,0.0815058812231984
